const,x1,x3,x4,x5,x6,x8,x9,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68
1.0,0.0,6.0,8.0,47580.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193600.0,880.0,2200.0,20935200.0,4331800.0,36.0,30.0,59070.0,216.0,64.0,10.0,95160.0,19690.0,25.0,237900.0,49225.0,180.0,2263856400.0,468425100.0,96924025.0,354420.0,1296.0
1.0,0.0,5.0,5.0,33000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94864.0,308.0,1540.0,10164000.0,3021480.0,25.0,25.0,49050.0,125.0,25.0,5.0,33000.0,9810.0,25.0,165000.0,49050.0,125.0,1089000000.0,323730000.0,96236100.0,245250.0,625.0
1.0,0.0,5.0,5.0,43175.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57600.0,240.0,1440.0,10362000.0,2805120.0,25.0,30.0,58440.0,125.0,25.0,6.0,43175.0,11688.0,36.0,259050.0,70128.0,150.0,1864080625.0,504629400.0,136609344.0,292200.0,625.0
1.0,0.0,5.0,6.0,49290.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82944.0,288.0,1440.0,14195520.0,2833920.0,25.0,25.0,49200.0,125.0,36.0,5.0,49290.0,9840.0,25.0,246450.0,49200.0,125.0,2429504100.0,485013600.0,96825600.0,246000.0,625.0
1.0,0.0,6.0,5.0,55746.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256036.0,1012.0,3542.0,28207476.0,7059206.0,36.0,42.0,83706.0,216.0,25.0,14.0,111492.0,27902.0,49.0,390222.0,97657.0,252.0,3107616516.0,777712446.0,194630401.0,502236.0,1296.0
1.0,0.0,4.0,5.0,44940.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,6.0,44940.0,16.0,210681.0,918.0,2754.0,20627460.0,5406102.0,16.0,24.0,47112.0,64.0,25.0,12.0,89880.0,23556.0,36.0,269640.0,70668.0,96.0,2019603600.0,529303320.0,138721284.0,188448.0,256.0
1.0,0.0,8.0,5.0,89168.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,8.0,7.0,14042.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,7.0,89168.0,64.0,824464.0,2724.0,6356.0,80964544.0,12750136.0,64.0,56.0,112336.0,512.0,25.0,21.0,267504.0,42126.0,49.0,624176.0,98294.0,448.0,7950932224.0,1252097056.0,197177764.0,898688.0,4096.0
1.0,0.0,8.0,5.0,64032.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304704.0,1104.0,4416.0,35345664.0,8871744.0,64.0,64.0,128576.0,512.0,25.0,16.0,128064.0,32144.0,64.0,512256.0,128576.0,512.0,4100097024.0,1029122304.0,258309184.0,1028608.0,4096.0
1.0,0.0,5.0,7.0,51445.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265225.0,1030.0,3090.0,26494175.0,6071850.0,25.0,30.0,58950.0,125.0,49.0,12.0,102890.0,23580.0,36.0,308670.0,70740.0,150.0,2646588025.0,606536550.0,139004100.0,294750.0,625.0
1.0,0.0,4.0,5.0,37412.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78400.0,280.0,1400.0,10475360.0,2758000.0,16.0,20.0,39400.0,64.0,25.0,5.0,37412.0,9850.0,25.0,187060.0,49250.0,80.0,1399657744.0,368508200.0,97022500.0,157600.0,256.0
1.0,0.0,5.0,5.0,46500.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,12.0,93000.0,50.0,212521.0,922.0,2766.0,21436500.0,5421360.0,25.0,30.0,58800.0,125.0,25.0,12.0,93000.0,23520.0,36.0,279000.0,70560.0,150.0,2162250000.0,546840000.0,138297600.0,294000.0,625.0
1.0,0.0,6.0,7.0,78318.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,8.0,78318.0,36.0,136900.0,740.0,2960.0,28977660.0,5692080.0,36.0,48.0,92304.0,216.0,49.0,16.0,156636.0,30768.0,64.0,626544.0,123072.0,288.0,6133709124.0,1204844112.0,236667456.0,553824.0,1296.0
1.0,0.0,5.0,7.0,34965.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,6.0,34965.0,25.0,82944.0,288.0,1728.0,10069920.0,3388608.0,25.0,30.0,58830.0,125.0,49.0,6.0,34965.0,11766.0,36.0,209790.0,70596.0,150.0,1222551225.0,411398190.0,138438756.0,294150.0,625.0
1.0,0.0,7.0,5.0,87864.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,8.0,87864.0,49.0,459684.0,1356.0,5424.0,59571792.0,10869696.0,49.0,56.0,112224.0,343.0,25.0,16.0,175728.0,32064.0,64.0,702912.0,128256.0,392.0,7720082496.0,1408635648.0,257025024.0,785568.0,2401.0
1.0,0.0,5.0,8.0,39000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52900.0,230.0,1840.0,8970000.0,3584320.0,25.0,40.0,77920.0,125.0,64.0,8.0,39000.0,15584.0,64.0,312000.0,124672.0,200.0,1521000000.0,607776000.0,242861056.0,389600.0,625.0
1.0,0.0,7.0,5.0,61250.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,8.0,61250.0,49.0,243049.0,986.0,3944.0,30196250.0,7864336.0,49.0,56.0,111664.0,343.0,25.0,16.0,122500.0,31904.0,64.0,490000.0,127616.0,392.0,3751562500.0,977060000.0,254466304.0,781648.0,2401.0
1.0,0.0,4.0,4.0,51600.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,800.0,2400.0,20640000.0,4725600.0,16.0,24.0,47256.0,64.0,16.0,12.0,103200.0,23628.0,36.0,309600.0,70884.0,96.0,2662560000.0,609602400.0,139570596.0,189024.0,256.0
1.0,0.0,10.0,5.0,122200.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,10.0,9.0,18081.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,9.0,122200.0,100.0,810000.0,2700.0,8100.0,109980000.0,16272900.0,100.0,90.0,180810.0,1000.0,25.0,27.0,366600.0,54243.0,81.0,1099800.0,162729.0,900.0,14932840000.0,2209498200.0,326922561.0,1808100.0,10000.0
1.0,0.0,5.0,7.0,40320.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.0,40320.0,25.0,331776.0,1152.0,3456.0,23224320.0,6735744.0,25.0,30.0,58470.0,125.0,49.0,12.0,80640.0,23388.0,36.0,241920.0,70164.0,150.0,1625702400.0,471502080.0,136749636.0,292350.0,625.0
1.0,0.0,7.0,5.0,21952.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,7.0,6.0,12018.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,6.0,21952.0,49.0,228484.0,956.0,2868.0,10493056.0,5744604.0,49.0,42.0,84126.0,343.0,25.0,12.0,43904.0,24036.0,36.0,131712.0,72108.0,294.0,481890304.0,263819136.0,144432324.0,588882.0,2401.0
1.0,0.0,5.0,7.0,66800.0,25.0,5.0,9605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186624.0,864.0,2160.0,28857600.0,4149360.0,25.0,25.0,48025.0,125.0,49.0,10.0,133600.0,19210.0,25.0,334000.0,48025.0,125.0,4462240000.0,641614000.0,92256025.0,240125.0,625.0
1.0,0.0,9.0,5.0,144504.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,144504.0,22055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,3.0,11.0,144504.0,81.0,512656.0,2148.0,7876.0,103464864.0,15791380.0,81.0,99.0,198495.0,729.0,25.0,33.0,433512.0,66165.0,121.0,1589544.0,242605.0,891.0,20881406016.0,3187035720.0,486423025.0,1786455.0,6561.0
1.0,0.0,6.0,6.0,70200.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194481.0,882.0,3528.0,30958200.0,6943104.0,36.0,48.0,94464.0,216.0,36.0,16.0,140400.0,31488.0,64.0,561600.0,125952.0,288.0,4928040000.0,1105228800.0,247873536.0,566784.0,1296.0
1.0,0.0,7.0,5.0,29974.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280900.0,1060.0,2650.0,15886220.0,5310600.0,49.0,35.0,70140.0,343.0,25.0,10.0,59948.0,20040.0,25.0,149870.0,50100.0,245.0,898440676.0,300339480.0,100400400.0,490980.0,2401.0
1.0,0.0,9.0,5.0,125019.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,9.0,12.0,24096.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,3.0,12.0,125019.0,81.0,1040400.0,3060.0,12240.0,127519380.0,24577920.0,81.0,108.0,216864.0,729.0,25.0,36.0,375057.0,72288.0,144.0,1500228.0,289152.0,972.0,15629750361.0,3012457824.0,580617216.0,1951776.0,6561.0
1.0,0.0,6.0,6.0,61440.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,7.0,61440.0,36.0,374544.0,1224.0,4284.0,37601280.0,8482320.0,36.0,42.0,83160.0,216.0,36.0,14.0,122880.0,27720.0,49.0,430080.0,97020.0,252.0,3774873600.0,851558400.0,192099600.0,498960.0,1296.0
1.0,0.0,5.0,5.0,67000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,6.0,67000.0,25.0,234256.0,968.0,2904.0,32428000.0,5709264.0,25.0,30.0,58980.0,125.0,25.0,12.0,134000.0,23592.0,36.0,402000.0,70776.0,150.0,4489000000.0,790332000.0,139145616.0,294900.0,625.0
1.0,0.0,7.0,7.0,273728.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,4.0,10.0,547456.0,98.0,192721.0,878.0,2195.0,120166592.0,4289030.0,49.0,35.0,68390.0,343.0,49.0,10.0,547456.0,19540.0,25.0,1368640.0,48850.0,245.0,74927017984.0,2674322560.0,95452900.0,478730.0,2401.0
1.0,0.0,5.0,6.0,67630.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82944.0,288.0,1440.0,19477440.0,2829600.0,25.0,25.0,49125.0,125.0,36.0,5.0,67630.0,9825.0,25.0,338150.0,49125.0,125.0,4573816900.0,664464750.0,96530625.0,245625.0,625.0
1.0,0.0,5.0,7.0,45850.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212521.0,922.0,2766.0,21136850.0,5435190.0,25.0,30.0,58950.0,125.0,49.0,12.0,91700.0,23580.0,36.0,275100.0,70740.0,150.0,2102222500.0,540571500.0,139004100.0,294750.0,625.0
1.0,0.0,6.0,7.0,54936.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54936.0,6.0,7.0,2.0,7.0,54936.0,36.0,213444.0,924.0,3234.0,25380432.0,6364512.0,36.0,42.0,82656.0,216.0,49.0,14.0,109872.0,27552.0,49.0,384552.0,96432.0,252.0,3017964096.0,756798336.0,189778176.0,495936.0,1296.0
1.0,0.0,5.0,6.0,49685.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76176.0,276.0,1656.0,13713060.0,3254040.0,25.0,30.0,58950.0,125.0,36.0,6.0,49685.0,11790.0,36.0,298110.0,70740.0,150.0,2468599225.0,585786150.0,139004100.0,294750.0,625.0
1.0,0.0,6.0,5.0,50196.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270400.0,1040.0,3120.0,26101920.0,6252480.0,36.0,36.0,72144.0,216.0,25.0,12.0,100392.0,24048.0,36.0,301176.0,72144.0,216.0,2519638416.0,603556704.0,144576576.0,432864.0,1296.0
1.0,0.0,4.0,6.0,35060.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106929.0,327.0,1962.0,11464620.0,3798432.0,16.0,24.0,46464.0,64.0,36.0,6.0,35060.0,11616.0,36.0,210360.0,69696.0,96.0,1229203600.0,407256960.0,134931456.0,185856.0,256.0
1.0,0.0,6.0,5.0,47106.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,4.0,16.0,94212.0,72.0,193600.0,880.0,3520.0,20726640.0,7047040.0,36.0,48.0,96096.0,216.0,25.0,16.0,94212.0,32032.0,64.0,376848.0,128128.0,288.0,2218975236.0,754449696.0,256512256.0,576576.0,1296.0
1.0,0.0,8.0,7.0,40800.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,7.0,40800.0,64.0,51984.0,228.0,1596.0,9302400.0,3072300.0,64.0,56.0,107800.0,512.0,49.0,7.0,40800.0,13475.0,49.0,285600.0,94325.0,448.0,1664640000.0,549780000.0,181575625.0,862400.0,4096.0
1.0,0.0,4.0,6.0,44160.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324900.0,570.0,3990.0,25171200.0,7660800.0,16.0,28.0,53760.0,64.0,36.0,7.0,44160.0,13440.0,49.0,309120.0,94080.0,112.0,1950105600.0,593510400.0,180633600.0,215040.0,256.0
1.0,0.0,4.0,3.0,35704.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82944.0,288.0,1440.0,10282752.0,2816640.0,16.0,20.0,39120.0,64.0,9.0,5.0,35704.0,9780.0,25.0,178520.0,48900.0,80.0,1274775616.0,349185120.0,95648400.0,156480.0,256.0
1.0,0.0,7.0,4.0,54306.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,2.0,14.0,108612.0,98.0,57600.0,240.0,1680.0,13033440.0,3244080.0,49.0,49.0,94619.0,343.0,16.0,7.0,54306.0,13517.0,49.0,380142.0,94619.0,343.0,2949141636.0,734054202.0,182709289.0,662333.0,2401.0
1.0,0.0,7.0,5.0,64715.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408321.0,1278.0,5112.0,41352885.0,10254672.0,49.0,56.0,112336.0,343.0,25.0,16.0,129430.0,32096.0,64.0,517720.0,128384.0,392.0,4188031225.0,1038546320.0,257538304.0,786352.0,2401.0
1.0,0.0,5.0,7.0,21120.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.0,21120.0,25.0,327184.0,1144.0,3432.0,12080640.0,6781632.0,25.0,30.0,59280.0,125.0,49.0,12.0,42240.0,23712.0,36.0,126720.0,71136.0,150.0,446054400.0,250398720.0,140564736.0,296400.0,625.0
1.0,0.0,6.0,8.0,54780.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234256.0,968.0,3388.0,26513520.0,6660808.0,36.0,42.0,82572.0,216.0,64.0,14.0,109560.0,27524.0,49.0,383460.0,96334.0,252.0,3000848400.0,753882360.0,189392644.0,495432.0,1296.0
1.0,0.0,7.0,5.0,119728.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,7.0,119728.0,49.0,181476.0,852.0,2982.0,51004128.0,5981892.0,49.0,49.0,98294.0,343.0,25.0,14.0,239456.0,28084.0,49.0,838096.0,98294.0,343.0,14334793984.0,1681220576.0,197177764.0,688058.0,2401.0
1.0,0.0,5.0,5.0,44720.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627264.0,2376.0,6336.0,35418240.0,12462912.0,25.0,40.0,78680.0,125.0,25.0,24.0,134160.0,47208.0,64.0,357760.0,125888.0,200.0,1999878400.0,703713920.0,247621696.0,393400.0,625.0
1.0,0.0,7.0,7.0,66171.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208849.0,914.0,3199.0,30240147.0,6375607.0,49.0,49.0,97657.0,343.0,49.0,14.0,132342.0,27902.0,49.0,463197.0,97657.0,343.0,4378601241.0,923151621.0,194630401.0,683599.0,2401.0
1.0,0.0,8.0,5.0,113840.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,8.0,7.0,14049.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,7.0,113840.0,64.0,792100.0,2670.0,6230.0,101317600.0,12503610.0,64.0,56.0,112392.0,512.0,25.0,21.0,341520.0,42147.0,49.0,796880.0,98343.0,448.0,12959545600.0,1599338160.0,197374401.0,899136.0,4096.0
1.0,0.0,5.0,7.0,35810.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166464.0,408.0,2448.0,14610480.0,4812768.0,25.0,30.0,58980.0,125.0,49.0,6.0,35810.0,11796.0,36.0,214860.0,70776.0,150.0,1282356100.0,422414760.0,139145616.0,294900.0,625.0
1.0,0.0,6.0,7.0,63552.0,36.0,7.0,13461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,2.0,14.0,127104.0,72.0,32400.0,180.0,1260.0,11439360.0,2422980.0,36.0,42.0,80766.0,216.0,49.0,7.0,63552.0,13461.0,49.0,444864.0,94227.0,252.0,4038856704.0,855473472.0,181198521.0,484596.0,1296.0
1.0,0.0,5.0,3.0,53400.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278784.0,1056.0,3696.0,28195200.0,7210896.0,25.0,35.0,68285.0,125.0,9.0,14.0,106800.0,27314.0,49.0,373800.0,95599.0,175.0,2851560000.0,729283800.0,186513649.0,341425.0,625.0
